ticker,date,open,high,low,close,volume,source,collected_at
GOOGL,2017-12-07,51.6163,52.2566,51.5811,52.0399,30953624.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2017-12-08,52.4005,52.6302,52.1042,52.2794,29948393.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2017-12-11,52.3657,52.6093,52.0175,52.414,23324066.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2017-12-12,52.3103,52.9331,52.0547,52.2491,33978731.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2017-12-13,52.414,52.5833,52.1399,52.3796,27779058.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2017-12-14,52.5838,53.1613,52.4897,52.6825,31023497.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2017-12-15,52.9969,53.5683,52.813,53.4065,63929393.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2017-12-18,53.6281,54.1283,53.3252,54.0585,30363212.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2017-12-19,53.9554,54.0531,53.4198,53.7696,25925924.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2017-12-20,53.8508,53.8667,53.237,53.4841,28818613.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2017-12-21,53.5753,53.6814,53.2569,53.3491,25043417.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2017-12-22,53.3068,53.3925,53.1891,53.25,17770045.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2017-12-26,53.239,53.25,52.7408,53.1,18431675.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2017-12-27,53.1374,53.2206,52.7279,52.8185,22398764.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2017-12-28,52.9206,53.0497,52.4788,52.6068,19950963.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2017-12-29,52.5838,52.7115,52.4449,52.4798,23677101.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-01-02,52.4608,53.6047,52.4608,53.4782,31868649.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-01-03,53.5025,54.6071,53.4777,54.3789,31419286.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-01-04,54.6564,55.0046,54.5154,54.6021,26144393.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-01-05,54.9733,55.4779,54.891,55.314,30348217.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-01-08,55.3494,55.7559,55.2995,55.5093,24716195.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-01-09,55.72,55.72,55.2099,55.4386,26898517.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-01-10,55.15,55.4381,54.9996,55.3065,20802438.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-01-11,55.4146,55.5411,55.1242,55.4017,22495393.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-01-12,55.3045,56.3607,55.2004,56.3283,38679831.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-01-16,56.8095,57.2365,56.1295,56.3308,36192045.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-01-17,56.6128,56.7602,55.9716,56.7493,27884980.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-01-18,56.7617,56.8235,56.0204,56.5933,27540396.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-01-19,56.696,56.9824,56.4204,56.9685,29394774.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-01-22,56.9844,58.1333,56.8848,57.9978,29635021.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-01-23,58.3196,58.7126,58.1517,58.5961,39106854.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-01-24,59.035,59.1381,58.1591,58.353,37051490.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-01-25,58.8223,59.036,58.3803,58.8935,29841447.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-01-26,59.162,59.1635,58.1905,59.1635,42174936.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-01-29,59.1855,59.6836,58.9891,59.1098,31522579.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-01-30,58.6734,59.182,58.5134,58.6559,36472980.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-01-31,58.9767,59.1018,58.3933,58.8975,35959746.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-02-01,58.5872,59.158,58.2568,58.8661,73089459.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-02-02,56.1674,56.3607,55.3579,55.7578,117107613.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-02-05,54.8318,55.5481,52.6462,52.9521,83348535.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-02-06,51.5123,54.1724,51.3145,54.0256,76908273.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-02-07,54.0526,54.1303,52.5405,52.5798,51928385.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-02-08,52.8021,53.0044,50.0745,50.2035,66852331.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-02-09,51.1087,52.3961,49.67,52.1246,98625496.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-02-12,52.6427,53.0861,52.0857,52.5759,56303729.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-02-13,52.3103,52.8694,52.1569,52.5201,31634805.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-02-14,52.5256,53.5793,52.3004,53.4413,41433819.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-02-15,53.9768,54.5074,53.1688,54.3709,37315042.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-02-16,54.4715,55.2153,54.3804,54.5772,40007547.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-02-20,54.4407,55.6129,54.3032,54.9802,33863615.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-02-21,55.2547,56.6048,55.1755,55.4864,41589160.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-02-22,55.7563,56.0697,55.058,55.2945,28076954.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-02-23,55.731,56.2461,55.2218,56.2007,25353256.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-02-26,56.3886,56.9934,56.2631,56.9784,30174891.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-02-27,56.9784,57.0059,55.6378,55.6736,43118925.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-02-28,55.8973,56.1789,54.9508,54.9966,49471069.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-03-01,55.2766,55.3629,53.1718,53.377,55537722.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-03-02,52.708,54.1482,52.3158,54.0112,50344745.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-03-05,53.7117,54.8601,53.4198,54.5402,28751229.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-03-06,54.906,55.0818,54.5274,54.8461,23466119.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-03-07,54.4437,55.6084,54.2987,55.5506,30860046.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-03-08,55.6583,56.3676,55.6583,56.2651,33985415.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-03-09,56.7692,57.8404,56.5096,57.8324,42816393.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-03-12,58.0421,58.6952,57.7507,58.0859,44466694.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-03-13,58.3798,58.6872,56.5236,56.7897,43296366.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-03-14,57.0831,57.7785,56.9112,57.237,42021421.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-03-15,57.2709,57.9151,56.5779,57.3226,33502892.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-03-16,57.5588,57.6316,56.3637,56.5161,58867810.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-03-19,55.6861,55.7663,54.2493,54.8048,63886679.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-03-20,54.7216,55.0778,53.9256,54.5921,54795060.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-03-21,54.4312,55.2347,54.1641,54.5024,45060057.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-03-22,53.8054,54.0003,52.2924,52.4673,69563423.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-03-23,52.3786,53.1464,51.0585,51.1422,50060237.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-03-26,52.3403,52.7722,50.3465,52.5141,66222215.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-03-27,53.0029,53.0347,49.7008,50.1652,61036644.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-03-28,49.9146,51.0644,49.0223,50.0775,77980526.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-03-29,50.3779,52.2132,50.0206,51.6698,69588875.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-04-02,51.1954,51.7887,49.5329,50.4487,65303617.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-04-03,50.624,51.0649,49.6822,50.75,51508970.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-04-04,49.7312,51.4504,49.6455,51.2995,50907839.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-04-05,52.1305,52.1464,51.015,51.4455,35965126.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-04-06,50.9703,51.6128,50.1307,50.3151,40279148.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-04-09,50.8178,52.0409,50.7759,50.8203,33340666.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-04-10,51.3269,51.8725,50.5871,51.6378,36866722.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-04-11,51.0679,51.6064,50.7914,51.0679,33118604.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-04-12,51.3872,52.0439,51.1172,51.6771,33015130.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-04-13,52.1554,52.4588,51.3215,51.6148,25501330.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-04-16,52.0887,52.3816,51.5093,52.1161,29884382.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-04-17,52.8684,54.0541,52.6635,53.7731,54781812.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-04-18,53.7557,53.9046,53.3326,53.5753,31238794.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-04-19,53.2579,54.6773,53.2579,54.2758,40029526.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-04-20,54.0176,54.5397,53.4113,53.6714,42587666.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-04-23,53.9534,54.2035,53.1414,53.4965,69842190.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-04-24,52.7687,53.0322,50.4601,50.9473,128685573.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-04-25,51.3015,51.6163,50.6668,50.9648,58070691.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-04-26,51.4744,52.411,50.8382,51.977,51111254.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-04-27,52.0882,52.3951,51.1939,51.3862,40892965.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-04-30,50.745,51.731,50.7311,50.745,34617679.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-05-01,50.6314,51.8984,50.348,51.8495,35453177.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-05-02,51.5133,52.0105,50.9733,51.1172,34823221.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-05-03,51.0833,51.3484,50.2125,51.1297,39423718.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-05-04,50.7964,52.404,50.7186,52.3602,37025737.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-05-07,52.5041,53.0577,52.3238,52.7817,34524121.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-05-08,53.0387,53.0691,52.3921,52.7383,26124843.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-05-09,53.0128,54.5024,52.9137,54.2508,47330538.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-05-10,54.5522,55.2702,54.4964,55.0738,36545522.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-05-11,54.8218,55.2502,54.6629,54.9698,30614941.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-05-14,55.0788,55.7056,55.0405,55.1302,39480463.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-05-15,54.6469,54.7575,53.7442,54.0476,35868075.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-05-16,54.0585,54.5214,53.8861,54.0088,25721024.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-05-17,53.8777,54.353,53.6266,53.8677,25831443.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-05-18,53.1074,53.4926,53.0417,53.2888,35611609.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-05-21,53.7552,54.4675,53.7054,54.0048,25271259.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-05-22,54.2932,54.3928,53.4193,53.5713,22306551.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-05-23,53.3068,54.2035,53.1553,54.1019,23826019.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-05-24,54.1487,54.1596,53.4213,54.0765,20678571.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-05-25,54.1313,54.2817,53.9344,54.0083,22303781.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-05-29,53.6057,53.8717,52.962,53.2106,36206879.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-05-30,53.4802,53.7547,53.1349,53.6789,28789628.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-05-31,53.9046,55.2995,53.7054,54.8013,79654954.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-06-01,55.4425,56.7025,55.3997,56.545,63431113.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-06-04,56.7193,57.6839,56.6446,57.4438,44916257.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-06-05,57.5245,57.8453,57.1658,57.3431,33083939.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-06-06,57.4303,57.527,56.6108,57.1404,35061020.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-06-07,57.0222,57.0866,56.1027,56.5161,36238654.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-06-08,56.3562,56.7333,55.9587,56.4309,27383429.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-06-11,56.4424,57.1797,56.3656,56.839,24885285.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-06-12,56.845,57.2301,56.845,57.2021,26186827.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-06-13,57.4059,57.5733,56.9625,57.0049,34425826.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-06-14,57.4024,58.0889,57.3221,57.796,35550809.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-06-15,57.7865,57.9853,57.4761,57.7542,44598911.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-06-18,57.4263,58.9926,57.3421,58.9653,33158027.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-06-19,58.2942,58.9269,57.8707,58.7216,47453943.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-06-20,58.9513,59.8575,58.888,58.9896,51872564.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-06-21,59.0613,59.3015,57.9639,58.2608,45128544.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-06-22,58.3634,58.5377,57.773,58.2533,34344111.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-06-25,57.5415,57.5907,55.7928,56.7583,57891725.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-06-26,57.0004,57.1364,56.2461,56.4264,34814028.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-06-27,56.5948,57.1035,55.6333,55.6453,34662521.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-06-28,55.4186,56.4952,55.1037,56.1355,29841286.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-06-29,56.411,56.8619,56.1475,56.2556,31676736.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-07-02,55.5661,56.9431,55.1302,56.8992,23304977.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-07-03,57.2634,57.2878,55.5202,55.6124,16507505.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-07-05,56.0269,57.0004,55.9532,56.8584,28697856.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-07-06,56.8823,57.6012,56.6566,57.5454,21898437.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-07-09,57.7905,58.1856,57.6525,58.1532,21662264.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-07-10,58.2882,58.463,57.9181,58.1463,21411418.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-07-11,57.5723,58.8088,57.5598,58.3615,33373204.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-07-12,58.5308,59.8824,58.4432,59.846,44308663.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-07-13,59.9228,60.3034,59.5487,60.0035,32755452.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-07-16,59.9731,60.2172,59.4545,59.6094,26881837.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-07-17,58.9234,60.7178,58.8865,60.4349,40308253.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-07-18,60.2082,60.8589,60.0105,60.4264,39089130.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-07-19,60.1145,60.6043,59.6701,59.7384,38476818.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-07-20,59.7454,60.3199,59.6134,59.6776,38105156.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-07-23,59.5671,60.5356,59.3852,60.3314,65683328.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-07-24,63.3204,63.5197,61.9824,62.6803,107990703.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-07-25,62.4048,63.6811,62.2269,63.5666,51695464.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-07-26,63.1301,64.1375,62.9219,64.0428,54884282.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-07-27,64.2232,64.3388,62.0002,62.4183,48537116.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-07-30,62.0276,62.4183,60.9874,61.2799,44055870.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-07-31,61.3631,61.8364,60.5899,61.1394,39524984.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-08-01,61.7318,62.07,61.0258,61.4268,37128909.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-08-02,60.705,61.9957,60.6831,61.8324,34829404.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-08-03,62.0341,62.1008,61.2489,61.6844,21341967.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-08-06,61.8562,61.8987,61.3043,61.66,22198501.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-08-07,62.3743,63.0753,62.3639,62.5652,42659205.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-08-08,62.609,63.3563,62.3798,62.8387,34497886.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-08-09,62.9084,63.3683,62.7775,62.9946,27425420.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-08-10,62.7316,62.8322,62.1328,62.3993,26784485.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-08-13,62.3341,63.0698,62.1263,62.2065,27717756.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-08-14,62.3988,62.8018,61.7531,62.6798,28181612.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-08-15,61.9893,62.3728,61.091,61.3884,37185474.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-08-16,61.8752,61.9604,60.7613,60.9819,32292621.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-08-17,60.8813,61.1259,59.9826,60.5729,33212543.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-08-20,60.8125,61.0741,60.2167,60.8768,22304022.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-08-21,60.9302,61.4153,60.5321,60.6506,23165534.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-08-22,60.4917,61.105,60.4419,60.8668,22377467.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-08-23,60.7737,61.5355,60.7473,60.8375,24756360.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-08-24,61.0786,61.6465,60.8505,61.6141,24541704.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-08-27,61.9824,62.6663,61.81,62.5867,28683444.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-08-28,62.5682,62.6011,61.924,62.068,27429395.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-08-29,62.5233,63.1296,62.4138,63.0041,37066183.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-08-30,62.9419,63.2452,62.1353,62.4955,30213511.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-08-31,62.3843,62.4013,61.0661,61.3676,42461852.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-09-04,60.9052,61.1717,60.11,60.3467,41607667.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-09-05,60.2427,60.5241,58.5547,59.7384,54183591.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-09-06,59.7121,59.7329,57.9704,58.9856,47024292.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-09-07,58.3883,59.2128,58.2523,58.6669,32782209.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-09-10,58.9961,59.1187,58.3191,58.5407,27779098.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-09-11,58.3435,59.3319,58.0869,59.2846,29359807.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-09-12,58.8865,59.3194,58.0974,58.3684,35846136.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-09-13,58.7719,59.1785,58.2498,58.8935,40213611.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-09-14,59.1855,59.1855,58.464,58.6862,24262978.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-09-17,58.6759,58.8776,57.7138,57.782,34219400.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-09-18,57.9231,58.8532,57.8617,58.1448,32431161.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-09-19,58.2369,58.601,57.7217,58.5015,26055793.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-09-20,58.8203,59.4844,58.6001,59.3633,29355130.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-09-21,59.5302,59.6129,58.3913,58.3943,91553070.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-09-24,57.7611,59.0455,57.3671,58.765,31262500.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-09-25,58.9986,59.6269,58.4925,59.4789,33276374.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-09-26,59.4689,60.144,59.0559,59.4874,37786966.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-09-27,59.7833,60.6232,59.6861,60.15,36404533.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-09-28,59.9871,60.2042,59.6751,60.136,35744288.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-10-01,60.4309,60.9889,59.9422,60.2082,33307587.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-10-02,60.1155,61.0049,59.7663,60.1639,40324773.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-10-03,60.3811,60.4897,59.8904,60.3577,26348892.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-10-04,60.0338,60.0772,57.9823,58.6409,46744401.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-10-05,58.5877,58.8865,57.5075,58.1806,31975736.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-10-08,57.7905,58.5807,56.565,57.5872,46358226.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-10-09,57.3576,57.8677,57.0019,57.0517,33816706.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-10-10,56.6148,56.6456,54.3784,54.4107,59193928.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-10-11,53.7571,55.6014,53.6002,54.34,67940903.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-10-12,55.7798,56.0882,54.5537,55.8246,49557401.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-10-15,55.6981,55.8874,54.7127,54.9229,30188159.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-10-16,55.4729,56.6133,55.3867,56.4494,38516702.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-10-17,56.7941,57.1429,55.4988,56.1759,35781523.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-10-18,56.2959,56.413,54.1208,54.6972,46319225.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-10-19,54.9862,55.845,54.6534,55.0595,41435445.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-10-22,55.4246,55.882,54.8013,55.3677,27215141.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-10-23,54.3674,55.6981,53.7557,55.5441,37821712.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-10-24,55.5486,55.6293,52.5625,52.665,49464566.0,stooq,2026-05-21 19:51:07.586085+00:00
GOOGL,2018-10-25,53.8199,55.6891,53.5832,54.9802,73220753.0,stooq,2026-05-21 19:51:07.586085+00:00
