ticker,cik,accession_number,filing_date,report_date,form_type,source,collected_at
AAPL,320193,0001104659-06-054118,2006-08-11,2006-08-11,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001104659-06-058808,2006-09-01,2006-08-29,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001104659-06-064935,2006-10-04,2006-09-30,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001104659-06-067275,2006-10-18,2006-10-18,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001104659-06-069015,2006-10-27,2006-10-24,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001104659-06-084288,2006-12-29,2006-09-30,10-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001104659-06-084286,2006-12-29,2006-07-01,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001104659-07-001648,2007-01-10,2007-01-09,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001104659-07-002905,2007-01-17,2007-01-17,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001104659-07-006648,2007-02-02,2006-12-30,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001104659-07-012760,2007-02-21,2007-02-14,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001104659-07-030938,2007-04-24,2007-04-24,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001104659-07-031354,2007-04-25,2007-04-25,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001104659-07-037745,2007-05-10,2007-03-31,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001104659-07-040672,2007-05-16,2007-05-10,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001104659-07-056111,2007-07-25,2007-07-25,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001104659-07-059873,2007-08-08,2007-06-30,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001104659-07-076142,2007-10-22,2007-10-22,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001047469-07-009340,2007-11-15,2007-09-29,10-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001181431-08-002372,2008-01-08,2008-01-04,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001181431-08-003342,2008-01-15,2008-01-15,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-08-009715,2008-01-22,2008-01-22,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-08-017426,2008-02-01,2007-12-29,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-08-088001,2008-04-23,2008-04-23,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-08-097759,2008-05-01,2008-03-29,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001181431-08-037620,2008-06-09,2008-06-09,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-08-154381,2008-07-21,2008-07-21,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-08-156421,2008-07-23,2008-06-28,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001181431-08-050059,2008-08-26,2008-08-20,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-08-213642,2008-10-21,2008-10-21,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-08-224958,2008-11-05,2008-09-27,10-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001181431-09-003017,2009-01-16,2009-01-14,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-09-009009,2009-01-21,2009-01-21,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-09-009937,2009-01-23,2008-12-27,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001181431-09-012161,2009-02-27,2009-02-26,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-09-084599,2009-04-22,2009-04-22,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-09-085781,2009-04-23,2009-03-28,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001181431-09-028400,2009-06-02,2009-05-27,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-09-152290,2009-07-21,2009-07-21,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-09-153165,2009-07-22,2009-06-27,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001181431-09-037492,2009-08-04,2009-07-31,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-09-209633,2009-10-19,2009-10-19,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-09-214859,2009-10-27,2009-09-26,10-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-10-012096,2010-01-25,2010-01-25,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-10-012085,2010-01-25,2009-12-26,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-10-044765,2010-03-01,2010-02-25,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001181431-10-016054,2010-03-12,2010-03-10,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-10-087786,2010-04-20,2010-04-20,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-10-088957,2010-04-21,2010-03-27,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-10-161807,2010-07-20,2010-07-20,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-10-162840,2010-07-21,2010-06-26,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-10-230992,2010-10-18,2010-10-18,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-10-238044,2010-10-27,2010-09-25,10-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001181431-10-056327,2010-11-17,2010-11-16,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-11-009392,2011-01-18,2011-01-18,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001181431-11-003847,2011-01-18,2011-01-17,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-11-010144,2011-01-19,2010-12-25,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-11-045411,2011-02-24,2011-02-23,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-11-103732,2011-04-20,2011-04-20,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-11-104388,2011-04-21,2011-03-26,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001181431-11-036782,2011-06-15,2011-06-12,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-11-191368,2011-07-19,2011-07-19,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-11-192493,2011-07-20,2011-06-25,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001181431-11-047179,2011-08-26,2011-08-24,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001181431-11-051976,2011-10-06,2011-10-05,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-11-273826,2011-10-18,2011-10-18,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-11-282113,2011-10-26,2011-09-24,10-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001181431-11-056354,2011-11-16,2011-11-15,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-12-021833,2012-01-24,2012-01-24,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-12-023398,2012-01-25,2011-12-31,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-12-081892,2012-02-27,2012-02-23,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-12-178928,2012-04-24,2012-04-24,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-12-182321,2012-04-25,2012-03-31,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001181431-12-032458,2012-05-24,2012-05-24,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001181431-12-038301,2012-06-28,2012-06-28,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-12-312355,2012-07-24,2012-07-24,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-12-314552,2012-07-25,2012-06-30,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-12-435506,2012-10-25,2012-10-25,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-12-444068,2012-10-31,2012-09-29,10-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-13-020783,2013-01-23,2013-01-23,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-13-022339,2013-01-24,2012-12-29,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-13-085842,2013-03-01,2013-02-27,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-13-167469,2013-04-23,2013-04-23,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-13-167458,2013-04-23,2013-04-23,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-13-170623,2013-04-24,2013-04-24,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-13-168288,2013-04-24,2013-03-30,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-13-199324,2013-05-03,2013-04-30,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-13-267629,2013-06-21,2013-06-21,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-13-298914,2013-07-23,2013-07-23,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-13-300670,2013-07-24,2013-06-29,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001181431-13-041847,2013-07-30,2013-07-25,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001181431-13-050140,2013-09-23,2013-09-23,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-13-413498,2013-10-28,2013-10-28,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-13-416534,2013-10-30,2013-09-28,10-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-14-022238,2014-01-27,2014-01-27,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-14-024487,2014-01-28,2013-12-28,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-14-084697,2014-03-05,2014-02-28,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-14-154883,2014-04-23,2014-04-23,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-14-154871,2014-04-23,2014-04-23,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-14-157311,2014-04-24,2014-03-29,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-14-184969,2014-05-06,2014-04-29,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001181431-14-021923,2014-05-30,2014-05-29,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-14-228798,2014-06-06,2014-06-06,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-14-271698,2014-07-17,2014-07-15,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-14-275598,2014-07-22,2014-07-22,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-14-277193,2014-07-23,2014-07-23,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-14-277160,2014-07-23,2014-06-28,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-14-376361,2014-10-20,2014-10-20,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-14-383437,2014-10-27,2014-09-27,10-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-14-406296,2014-11-10,2014-11-04,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-15-021857,2015-01-27,2015-01-27,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-15-023732,2015-01-28,2015-01-28,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-15-023697,2015-01-28,2014-12-27,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-15-039270,2015-02-09,2015-02-02,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001104659-15-019336,2015-03-13,2015-03-10,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-15-149607,2015-04-27,2015-04-27,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-15-149590,2015-04-27,2015-04-27,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-15-153166,2015-04-28,2015-03-28,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-15-186064,2015-05-13,2015-05-06,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-15-219298,2015-06-10,2015-06-03,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-15-258464,2015-07-21,2015-07-21,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-15-259935,2015-07-22,2015-06-27,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-15-273023,2015-07-31,2015-07-24,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-15-322466,2015-09-17,2015-09-10,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-15-336615,2015-10-02,2015-10-01,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-15-354756,2015-10-27,2015-10-27,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-15-356351,2015-10-28,2015-09-26,10-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-15-406279,2015-12-17,2015-12-16,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-15-410853,2015-12-22,2015-12-21,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-16-438421,2016-01-26,2016-01-26,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-16-439878,2016-01-27,2015-12-26,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-16-473562,2016-02-23,2016-02-16,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-16-488223,2016-03-01,2016-02-26,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-16-516891,2016-03-24,2016-03-17,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-16-556520,2016-04-26,2016-04-26,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-16-559625,2016-04-27,2016-03-26,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-16-628957,2016-06-22,2016-06-07,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001628280-16-017762,2016-07-26,2016-07-26,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001628280-16-017809,2016-07-27,2016-06-25,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-16-672044,2016-08-04,2016-07-28,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001628280-16-020258,2016-10-25,2016-10-25,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001628280-16-020309,2016-10-26,2016-09-24,10-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001628280-16-022047,2016-12-15,2016-12-13,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001628280-17-000663,2017-01-31,2017-01-31,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001628280-17-000717,2017-02-01,2016-12-31,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-17-036283,2017-02-09,2017-02-02,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-17-064019,2017-03-01,2017-02-28,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-17-069853,2017-03-03,2017-02-14,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001628280-17-004663,2017-05-02,2017-05-02,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001628280-17-004790,2017-05-03,2017-04-01,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-17-167400,2017-05-11,2017-05-04,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-17-181867,2017-05-24,2017-05-17,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-17-208226,2017-06-20,2017-06-13,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0000320193-17-000006,2017-08-01,2017-08-01,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0000320193-17-000009,2017-08-02,2017-07-01,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-17-262261,2017-08-18,2017-08-15,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-17-282809,2017-09-12,2017-09-05,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-17-308859,2017-10-12,2017-10-06,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0000320193-17-000067,2017-11-02,2017-11-02,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0000320193-17-000070,2017-11-03,2017-09-30,10-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-17-341015,2017-11-13,2017-11-06,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0000320193-18-000005,2018-02-01,2018-02-01,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0000320193-18-000007,2018-02-02,2017-12-30,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-18-045761,2018-02-14,2018-02-13,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0000320193-18-000067,2018-05-01,2018-05-01,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0000320193-18-000070,2018-05-02,2018-03-31,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-18-154515,2018-05-07,2018-04-30,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0000320193-18-000098,2018-07-31,2018-07-31,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0000320193-18-000100,2018-08-01,2018-06-30,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0000320193-18-000142,2018-11-01,2018-11-01,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0000320193-18-000145,2018-11-05,2018-09-29,10-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0000320193-19-000002,2019-01-02,2019-01-02,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0000320193-19-000007,2019-01-29,2019-01-29,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0000320193-19-000010,2019-01-30,2018-12-29,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0000320193-19-000026,2019-02-06,2019-02-05,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0000320193-19-000032,2019-03-04,2019-03-01,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0000320193-19-000063,2019-04-30,2019-04-30,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0000320193-19-000066,2019-05-01,2019-03-30,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0000320193-19-000073,2019-07-30,2019-07-30,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0000320193-19-000076,2019-07-31,2019-06-29,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-19-242975,2019-09-11,2019-09-04,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0000320193-19-000093,2019-09-13,2019-09-10,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0000320193-19-000117,2019-10-30,2019-10-30,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0000320193-19-000119,2019-10-31,2019-09-28,10-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-19-292676,2019-11-15,2019-11-07,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0000320193-20-000008,2020-01-28,2020-01-28,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0000320193-20-000010,2020-01-29,2019-12-28,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-20-039203,2020-02-18,2020-02-17,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-20-050884,2020-02-27,2020-02-26,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0000320193-20-000050,2020-04-30,2020-04-30,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0000320193-20-000052,2020-05-01,2020-03-28,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-20-139112,2020-05-11,2020-05-04,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0000320193-20-000060,2020-07-30,2020-07-30,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0000320193-20-000062,2020-07-31,2020-06-27,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-20-213158,2020-08-07,2020-08-03,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-20-225672,2020-08-20,2020-08-13,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0000320193-20-000094,2020-10-29,2020-10-29,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0000320193-20-000096,2020-10-30,2020-09-26,10-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-21-001982,2021-01-05,2020-12-29,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0000320193-21-000009,2021-01-27,2021-01-27,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0000320193-21-000010,2021-01-28,2020-12-26,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-21-032394,2021-02-08,2021-02-01,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-21-054710,2021-02-24,2021-02-23,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0000320193-21-000055,2021-04-28,2021-04-28,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0000320193-21-000056,2021-04-29,2021-03-27,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0000320193-21-000063,2021-07-27,2021-07-27,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0000320193-21-000065,2021-07-28,2021-06-26,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-21-237787,2021-08-05,2021-07-29,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0000320193-21-000104,2021-10-28,2021-10-28,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0000320193-21-000105,2021-10-29,2021-09-25,10-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-21-328151,2021-11-12,2021-11-09,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0000320193-22-000006,2022-01-27,2022-01-27,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0000320193-22-000007,2022-01-28,2021-12-25,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-22-066169,2022-03-04,2022-03-04,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0000320193-22-000058,2022-04-28,2022-04-28,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0000320193-22-000059,2022-04-29,2022-03-26,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0000320193-22-000069,2022-07-28,2022-07-28,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0000320193-22-000070,2022-07-29,2022-06-25,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-22-214914,2022-08-08,2022-08-01,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AAPL,320193,0001193125-22-225365,2022-08-19,2022-08-17,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
